"X","sect_triris","district","morph","colour","colour_simplif","extleft_fing","medleft_fing","intleft_fing","backleft_fing","extright_fing","medright_fing","intright_fing","backright_fing","left_tot","right_tot","total","mutilation","age","weather","nbindiv_checked","nbindiv_mutil","abund_sect","area","greenspace_area","greenspace_dens","dovecote","noise_pollut","humpop_2015","nb_passers","bakeries","fabric_manuf","haircut","nb_closedmarkets","nb_openmarkets","nb_biomarkets","nb_foodmarkets","openmarkets","foodmarkets","hrs_closedmarkets","hrs_openmarkets","hrs_biomarkets","tot_openhours","airqual_pca1","recyclwaste","nonrecyclwaste","waste","humpop_dens","human_flow","openmarkets_dens","foodmarkets_dens","hrsarea_openmarkets","hrsarea_totopenhrs","bakeries_dens","fabricmanuf_dens","hairdres_dens","waste_dens","prop_mutil","ID"
1,1,1,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,1
2,1,1,3,"Rbr","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,2
3,1,1,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,3
4,1,1,2,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,4
5,1,1,1,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,5
6,1,1,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,6
7,1,1,3,"B","B",0,0,0,0,0,1,1,1,0,3,3,1,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,7
8,1,1,4,"Rp","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,8
9,1,1,3,"Bp","B",0,0,0,1,0,0,1,1,1,2,3,1,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,9
10,1,1,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,10
11,1,1,4,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,11
12,1,1,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,12
13,1,1,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,13
14,1,1,3,"B","B",0,0,0,0,0,0,0,1,0,1,1,1,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,14
15,1,1,1,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,15
16,1,1,1,"B","B",1,0,1,1,1,0,0,1,3,2,5,1,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,16
17,1,1,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,17
18,1,1,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,18
19,1,1,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,19
20,1,1,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",20,5,8.33333333333333,141.2,373477.91114028,2645.02769929377,0,8,7597,60666045,9,4,32,0,1,0,1,1,1,0,16,0,16,-0.460788841594989,822.7,21175,21997.7,53.8031161473088,429646.211048159,0.00708215297450425,0.00708215297450425,0.113314447592068,0.113314447592068,0.0637393767705382,0.028328611898017,0.226628895184136,155.791076487252,0.25,20
21,4,2,1,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,21
22,4,2,4,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,22
23,4,2,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,23
24,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,24
25,4,2,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,25
26,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,26
27,4,2,2,"B","B",0,0,0,0,1,1,1,1,0,4,4,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,27
28,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,28
29,4,2,1,"B","B",0,0,0,0,0,1,0,1,0,2,2,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,29
30,4,2,0,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,30
31,4,2,NA,"Bpbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,31
32,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,32
33,4,2,3,"B","B",1,1,1,1,0,1,1,1,4,3,7,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,33
34,4,2,3,"B","B",0,0,1,0,1,0,0,0,1,1,2,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,34
35,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,35
36,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,36
37,4,2,4,"B","B",0,0,1,0,0,0,1,1,1,2,3,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,37
38,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,38
39,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,39
40,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,40
41,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,41
42,4,2,2,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,42
43,4,2,3,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,43
44,4,2,4,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,44
45,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,45
46,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,46
47,4,2,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,47
48,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,48
49,4,2,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,49
50,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,50
51,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,51
52,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,52
53,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,53
54,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,54
55,4,2,1,"B","B",0,0,0,0,0,0,1,1,0,2,2,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,55
56,4,2,1,"B","B",0,0,0,0,0,0,1,0,0,1,1,1,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,56
57,4,2,0,"R","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,57
58,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,58
59,4,2,3,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,59
60,4,2,4,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,60
61,4,2,2,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,61
62,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,62
63,4,2,3,"Bbr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,63
64,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,64
65,4,2,3,"R","R",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,65
66,4,2,NA,"Bbrgr","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,66
67,4,2,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","couvert",47,8,15.8333333333333,23.41,0,0,0,7,5598,6856926,5,71,12,0,0,0,0,0,0,0,0,0,0,0.656979236573041,1592.5,20967,22559.5,239.12857753097,292905.852199915,0,0,0,0,0.213583938487826,3.03289192652713,0.512601452370782,963.669372063221,0.170212765957447,67
68,8,3,3,"Bp","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,68
69,8,3,1,"B","B",0,0,0,0,0,0,0,0,0,0,0,0,"A","ensoleille",16,4,6.83333333333333,36.8,14656.88712312,398.284976171739,0,5,8432,1483745,4,6,6,0,0,0,0,0,0,0,0,0,0,0.876015261022242,2252,16733,18985,229.130434782609,40319.1576086957,0,0,0,0,0.108695652173913,0.16304347826087,0.16304347826087,515.896739130435,0.25,69
